400
-2.01315 -5.82472
-2.03885 -5.76741
-2.0899 -5.64876
-2.1453 -5.58576
-2.20606 -5.53778
-2.26236 -5.48281
-2.33012 -5.38431
-2.3786 -5.33708
-2.39086 -5.31429
-2.4162 -5.29546
-2.43325 -5.28556
-2.45852 -5.27308
-2.48292 -5.26085
-2.52953 -5.24428
-2.63039 -5.22341
-2.75692 -5.19616
-2.88403 -5.1635
-3.00554 -5.1411
-3.08948 -5.13545
-3.21871 -5.14422
-3.26027 -5.14551
-3.38992 -5.13333
-3.5205 -5.11641
-3.64685 -5.10366
-3.76794 -5.09509
-3.85992 -5.09011
-3.90509 -5.08512
-3.93652 -5.07855
-3.97161 -5.06945
-4.01056 -5.05298
-4.04506 -5.03882
-4.06869 -5.02556
-4.15185 -4.96353
-4.22984 -4.90673
-4.31308 -4.85241
-4.37572 -4.80892
-4.45504 -4.75047
-4.54355 -4.67818
-4.62749 -4.61954
-4.71515 -4.5617
-4.80371 -4.51004
-4.89882 -4.45772
-4.99409 -4.40483
-5.06046 -4.37518
-5.15939 -4.34226
-5.23851 -4.31704
-5.27182 -4.30468
-5.29729 -4.29452
-5.3314 -4.2724
-5.38342 -4.23718
-5.46765 -4.16461
-5.54259 -4.1018
-5.62924 -4.03542
-5.71393 -3.97682
-5.75916 -3.94587
-5.82237 -3.888
-5.89911 -3.81331
-5.95343 -3.76902
-5.98797 -3.7478
-6.04231 -3.71702
-6.11907 -3.68163
-6.15833 -3.67029
-6.23993 -3.65137
-6.34634 -3.61793
-6.43908 -3.58515
-6.53402 -3.54431
-6.63652 -3.49238
-6.73256 -3.45042
-6.82619 -3.40944
-6.86037 -3.38965
-6.9478 -3.33696
-7.02457 -3.29109
-7.08658 -3.26187
-7.18119 -3.22226
-7.28708 -3.17302
-7.38409 -3.12437
-7.44325 -3.09838
-7.49664 -3.07984
-7.55472 -3.06429
-7.66279 -3.04881
-7.77404 -3.03141
-7.8002 -3.0328
-7.82806 -3.02689
-7.85424 -3.04184
-7.92168 -3.05912
-8.05759 -3.08449
-8.18641 -3.118
-8.30704 -3.15798
-8.3922 -3.18002
-8.41547 -3.1956
-8.44423 -3.20249
-8.4708 -3.20935
-8.50462 -3.23976
-8.58117 -3.3086
-8.65013 -3.38197
-8.7061 -3.45697
-8.74895 -3.50959
-8.80115 -3.59608
-8.81524 -3.62117
-8.84491 -3.65473
-8.90434 -3.70972
-8.92378 -3.73341
-8.9427 -3.74953
-8.99052 -3.77457
-9.00379 -3.79232
-9.02532 -3.80064
-9.04245 -3.81
-9.05756 -3.81821
-9.08789 -3.82494
-9.1646 -3.82862
-9.18665 -3.83017
